Measurement, 85.71, 22:32:44, 2017-08-17,
Measurement, 82.1, 22:32:34, 2017-08-17,
Measurement, 80.01, 22:32:23, 2017-08-17,
Measurement, 84.5, 22:32:13, 2017-08-17,
Measurement, 86.6, 22:32:02, 2017-08-17,
Measurement, 83.02, 22:31:52, 2017-08-17,
Measurement, 83.86, 22:31:41, 2017-08-17,
Measurement, 78.34, 22:31:31, 2017-08-17,
Measurement, 77.54, 22:31:20, 2017-08-17,
Measurement, 73.95, 22:31:10, 2017-08-17,
Measurement, 93.92, 22:30:59, 2017-08-17,
Measurement, 89.46, 22:30:49, 2017-08-17,
Measurement, 82.88, 22:30:38, 2017-08-17,
Measurement, 81.53, 22:30:28, 2017-08-17,
Measurement, 82.6, 22:30:17, 2017-08-17,
Measurement, 81.57, 22:30:07, 2017-08-17,
Measurement, 80.22, 22:29:56, 2017-08-17,
Measurement, 78.49, 22:29:46, 2017-08-17,
Measurement, 85.39, 22:29:35, 2017-08-17,
Measurement, 83.01, 22:29:25, 2017-08-17,
Measurement, 78.34, 22:29:14, 2017-08-17,
Measurement, 90.03, 22:29:04, 2017-08-17,
Measurement, 94.53, 22:28:53, 2017-08-17,
Measurement, 84.08, 22:28:43, 2017-08-17,
Measurement, 79.73, 22:28:33, 2017-08-17,
Measurement, 78.93, 22:28:22, 2017-08-17,
Measurement, 79.62, 22:28:12, 2017-08-17,
Measurement, 81.4, 22:28:01, 2017-08-17,
Measurement, 79.9, 22:27:51, 2017-08-17,
Measurement, 77.65, 22:27:40, 2017-08-17,
Measurement, 78.27, 22:27:30, 2017-08-17,
Measurement, 76.29, 22:27:19, 2017-08-17,
Measurement, 81.19, 22:27:09, 2017-08-17,
Measurement, 78.5, 22:26:58, 2017-08-17,
Measurement, 83.53, 22:26:48, 2017-08-17,
Measurement, 80.51, 22:26:37, 2017-08-17,
Measurement, 90.95, 22:26:27, 2017-08-17,
Measurement, 90.1, 22:26:16, 2017-08-17,
Measurement, 77.56, 22:26:06, 2017-08-17,
Measurement, 76.68, 22:25:55, 2017-08-17,
Measurement, 76.45, 22:25:45, 2017-08-17,
Measurement, 83.9, 22:25:34, 2017-08-17,
Measurement, 91.62, 22:25:24, 2017-08-17,
Measurement, 82.76, 22:25:13, 2017-08-17,
Measurement, 80.67, 22:25:03, 2017-08-17,
Measurement, 83.07, 22:24:52, 2017-08-17,
Measurement, 81.84, 22:24:42, 2017-08-17,
Measurement, 80.09, 22:24:31, 2017-08-17,
Measurement, 79.42, 22:24:21, 2017-08-17,
Measurement, 75.79, 22:24:11, 2017-08-17,
Measurement, 80.0, 22:24:00, 2017-08-17,
Measurement, 78.96, 22:23:50, 2017-08-17,
Measurement, 78.16, 22:23:39, 2017-08-17,
Measurement, 77.91, 22:23:29, 2017-08-17,
Measurement, 75.33, 22:23:18, 2017-08-17,
Measurement, 81.14, 22:23:08, 2017-08-17,
Measurement, 87.75, 22:22:57, 2017-08-17,
Measurement, 88.8, 22:22:47, 2017-08-17,
Measurement, 82.14, 22:22:36, 2017-08-17,
Measurement, 77.65, 22:22:26, 2017-08-17,
Measurement, 80.42, 22:22:15, 2017-08-17,
Measurement, 80.86, 22:22:05, 2017-08-17,
Measurement, 82.97, 22:21:54, 2017-08-17,
Measurement, 84.92, 22:21:44, 2017-08-17,
Measurement, 78.13, 22:21:34, 2017-08-17,
Measurement, 73.7, 22:21:23, 2017-08-17,
Measurement, 76.85, 22:21:13, 2017-08-17,
Measurement, 76.0, 22:21:02, 2017-08-17,
Measurement, 74.58, 22:20:52, 2017-08-17,
Measurement, 74.79, 22:20:41, 2017-08-17,
Measurement, 72.99, 22:20:31, 2017-08-17,
Measurement, 77.09, 22:20:20, 2017-08-17,
Measurement, 74.8, 22:20:10, 2017-08-17,
Measurement, 82.85, 22:19:59, 2017-08-17,
Measurement, 95.82, 22:19:49, 2017-08-17,
Measurement, 95.22, 22:19:38, 2017-08-17,
Measurement, 78.9, 22:19:28, 2017-08-17,
Measurement, 82.81, 22:19:17, 2017-08-17,
Measurement, 84.21, 22:19:07, 2017-08-17,
Measurement, 83.18, 22:18:56, 2017-08-17,
Measurement, 82.84, 22:18:46, 2017-08-17,
Measurement, 82.5, 22:18:35, 2017-08-17,
Measurement, 79.92, 22:18:25, 2017-08-17,
Measurement, 86.05, 22:18:14, 2017-08-17,
Measurement, 86.63, 22:18:04, 2017-08-17,
Measurement, 82.98, 22:17:54, 2017-08-17,
Measurement, 78.97, 22:17:43, 2017-08-17,
Measurement, 81.63, 22:17:33, 2017-08-17,
Measurement, 84.06, 22:17:22, 2017-08-17,
Measurement, 86.36, 22:17:12, 2017-08-17,
Measurement, 85.88, 22:17:01, 2017-08-17,
Measurement, 88.14, 22:16:51, 2017-08-17,
Measurement, 84.53, 22:16:40, 2017-08-17,
Measurement, 79.14, 22:16:30, 2017-08-17,
Measurement, 80.41, 22:16:19, 2017-08-17,
Measurement, 86.28, 22:16:09, 2017-08-17,
Measurement, 83.75, 22:15:58, 2017-08-17,
Measurement, 86.62, 22:15:48, 2017-08-17,
Measurement, 79.96, 22:15:38, 2017-08-17,
Measurement, 80.92, 22:15:27, 2017-08-17,
Measurement, 87.89, 22:15:17, 2017-08-17,
Measurement, 87.24, 22:15:06, 2017-08-17,
Measurement, 90.62, 22:14:56, 2017-08-17,
